train_plates/000000264930.jpg		34,217;34,239;143,241;142,218		
train_plates/000000306299.jpg		351,270;354,292;482,300;478,277		
train_plates/000000264936.jpg		151,23;154,51;299,59;296,30		
train_plates/000000527083.jpg		16,307;18,326;108,315;106,296		
train_plates/000000264940.jpg		285,339;283,363;391,368;394,343		
train_plates/000000527086.jpg		66,285;68,311;206,286;203,260		
train_plates/000000264944.jpg		27,147;28,169;143,167;142,145		
train_plates/000000264948.jpg		82,293;79,315;187,322;190,299		
train_plates/000000527096.jpg				
train_plates/000000527098.jpg		428,84;428,107;574,110;573,86		
train_plates/000000331797.jpg		182,396;183,416;284,408;282,388		
train_plates/000000264957.jpg		138,47;137,64;220,75;221,58		
train_plates/000000527102.jpg		124,493;122,523;285,526;287,495		
train_plates/000000264959.jpg		34,360;33,376;124,398;125,382		
train_plates/000000264962.jpg				
train_plates/000000264964.jpg		11,44;14,69;131,60;128,35		
train_plates/000000527112.jpg		35,390;32,417;185,404;188,378		
train_plates/000000264969.jpg		21,218;22,237;111,231;110,212		
train_plates/000000264976.jpg		422,154;422,177;533,178;533,154		
train_plates/000000002833.jpg				
train_plates/000000264982.jpg		221,109;222,137;387,140;386,112		
train_plates/000000002839.jpg		3,363;3,381;91,389;91,371		
train_plates/000000131030.jpg		205,244;209,276;356,258;352,227		
train_plates/000000002842.jpg		150,298;152,327;294,315;292,287		
train_plates/000000002843.jpg		158,351;159,363;234,351;233,339		
train_plates/000000264992.jpg		463,171;464,187;554,189;553,173		
train_plates/000000002849.jpg		381,270;381,286;461,288;461,271		
train_plates/000000524763.jpg		1,300;1,328;147,340;148,311		
train_plates/000000264998.jpg		226,137;227,152;323,144;321,129		
train_plates/000000265001.jpg		358,113;359,141;510,154;509,125		
train_plates/000000265003.jpg		383,56;383,81;512,96;513,70		
train_plates/000000265008.jpg		211,249;213,269;305,265;303,246		
train_plates/000000265010.jpg		188,267;185,289;303,288;307,266		
train_plates/000000002867.jpg		82,94;80,111;171,131;174,113		
train_plates/000000265014.jpg		6,240;9,264;128,243;125,220		
train_plates/000000340528.jpg		72,135;74,165;215,154;213,124		
train_plates/000000527163.jpg		434,484;434,502;525,498;524,480		
train_plates/000000527164.jpg		301,106;302,137;446,129;445,98		
train_plates/000000265023.jpg		359,267;357,290;468,303;471,279		
train_plates/000000002881.jpg		193,362;195,383;328,375;326,354		
train_plates/000000527173.jpg		167,310;164,339;325,355;329,326		
train_plates/000000002886.jpg		39,346;37,361;116,378;119,362		
train_plates/000000002892.jpg		207,2;204,26;316,34;319,10		
train_plates/000000527181.jpg		371,289;373,312;501,279;498,257		
train_plates/000000002894.jpg		106,322;103,350;267,376;270,347		
train_plates/000000527183.jpg		17,197;16,215;106,213;108,195		
train_plates/000000002896.jpg		107,251;110,274;236,263;233,240		
train_plates/000000087864.jpg		107,358;107,387;258,384;257,356		
train_plates/000000122303.jpg		459,176;461,190;533,180;531,166		
train_plates/000000002902.jpg		167,404;167,424;263,425;263,405		
train_plates/000000350009.jpg		509,436;510,454;596,440;595,423		
train_plates/000000527193.jpg		414,142;416,167;559,127;556,103		
train_plates/000000265050.jpg		145,177;144,205;282,222;284,193		
train_plates/000000265051.jpg		270,299;269,327;410,342;412,313		
train_plates/000000265052.jpg		384,450;384,477;519,477;519,450		
train_plates/000000318437.jpg		31,400;31,423;157,413;157,391		
train_plates/000000265059.jpg		295,226;295,243;381,249;382,231		
train_plates/000000265063.jpg		415,33;417,48;497,32;495,17		
train_plates/000000265066.jpg		382,151;378,184;539,209;543,175		
train_plates/000000265070.jpg		204,78;207,112;369,92;365,58		
train_plates/000000527216.jpg		461,29;461,57;593,47;592,19		
train_plates/000000265074.jpg		48,262;44,289;194,275;198,248		
train_plates/000000527219.jpg		406,312;408,339;534,323;532,297		
train_plates/000000265076.jpg		106,461;106,483;216,502;217,479		
train_plates/000000524777.jpg		229,277;229,299;336,298;335,276		
train_plates/000000527224.jpg		135,94;133,110;209,121;212,104		
train_plates/000000265084.jpg		447,235;448,250;530,232;528,217		
train_plates/000000265085.jpg		51,257;52,288;200,277;198,246		
train_plates/000000265096.jpg		163,570;165,592;295,564;292,543		
train_plates/000000527243.jpg		160,169;161,194;307,203;306,178		
train_plates/000000265100.jpg		24,99;25,113;96,103;95,90		
train_plates/000000393709.jpg		492,299;492,313;563,317;563,302		
train_plates/000000527248.jpg				
train_plates/000000265106.jpg		471,222;471,245;583,248;584,224		
train_plates/000000002963.jpg		124,371;124,388;208,387;207,370		
train_plates/000000002964.jpg		32,141;34,164;156,141;153,119		
train_plates/000000527257.jpg		340,74;338,101;464,109;466,82		
train_plates/000000265114.jpg		241,112;238,139;384,160;388,132		
train_plates/000000527260.jpg		294,238;292,252;362,263;364,249		
train_plates/000000527263.jpg		55,276;59,303;216,320;211,293		
train_plates/000000527264.jpg		113,518;113,544;275,545;275,519		
train_plates/000000527267.jpg		165,26;167,60;322,53;320,19		
train_plates/000000527270.jpg		324,49;325,74;471,65;470,41		
train_plates/000000002983.jpg		265,219;265,243;396,255;397,230		
train_plates/000000265128.jpg		178,42;180,76;346,64;344,30		
train_plates/000000002988.jpg		388,271;390,289;484,283;481,265		
train_plates/000000002989.jpg				
train_plates/000000265134.jpg		241,227;240,256;381,251;382,223		
train_plates/000000265135.jpg				
train_plates/000000002992.jpg				
train_plates/000000265139.jpg		34,215;34,233;122,237;122,219		
train_plates/000000003000.jpg		219,395;218,420;349,441;350,416		
train_plates/000000003001.jpg		475,183;475,209;607,208;608,182		
train_plates/000000527291.jpg		315,43;318,66;426,52;423,29		
train_plates/000000265150.jpg		239,98;237,131;396,156;398,122		
train_plates/000000265151.jpg				
train_plates/000000003008.jpg				
train_plates/000000265153.jpg		407,528;407,552;533,560;534,536		
train_plates/000000527299.jpg		33,27;33,41;114,50;114,35		
train_plates/000000003014.jpg		98,211;96,225;174,217;177,204		
train_plates/000000265161.jpg		243,73;242,99;376,111;377,84		
train_plates/000000265167.jpg		153,227;154,253;286,254;285,228		
train_plates/000000527313.jpg				
train_plates/000000527314.jpg		18,315;18,341;175,343;174,316		
train_plates/000000488927.jpg		159,327;162,352;314,352;310,327		
train_plates/000000265176.jpg		278,420;277,445;426,447;428,421		
train_plates/000000265186.jpg		311,125;310,139;381,144;382,129		
train_plates/000000265187.jpg		154,263;153,290;277,297;279,269		
train_plates/000000003048.jpg		42,142;40,158;118,172;120,156		
train_plates/000000527337.jpg		478,175;476,203;635,240;637,211		
train_plates/000000527338.jpg		425,157;428,187;571,163;567,134		
train_plates/000000265196.jpg		197,235;197,265;338,270;338,239		
train_plates/000000527342.jpg		157,565;159,585;265,579;262,559		
train_plates/000000527344.jpg		404,297;405,311;479,307;478,293		
train_plates/000000527345.jpg		324,204;324,223;420,216;419,198		
train_plates/000000087891.jpg		108,111;106,130;210,142;212,122		
train_plates/000000000510.jpg				
train_plates/000000265207.jpg		135,45;136,67;242,58;240,36		
train_plates/000000265208.jpg		372,235;372,255;467,260;468,239		
train_plates/000000527353.jpg		175,276;174,300;297,306;298,282		
train_plates/000000003067.jpg				
train_plates/000000527363.jpg		208,436;212,465;368,420;363,391		
train_plates/000000527364.jpg				
train_plates/000000003077.jpg		341,520;342,534;412,525;411,511		
train_plates/000000003080.jpg		258,581;258,612;414,601;413,571		
train_plates/000000044204.jpg		350,273;350,292;448,283;448,265		
train_plates/000000265227.jpg		3,36;4,67;156,61;154,30		
train_plates/000000003084.jpg		190,299;190,316;296,314;295,298		
train_plates/000000524802.jpg		103,69;101,94;223,107;226,81		
train_plates/000000527374.jpg		299,290;299,311;399,307;399,286		
train_plates/000000265234.jpg		55,125;54,142;154,137;155,120		
train_plates/000000003091.jpg		453,318;451,345;579,361;582,333		
train_plates/000000265236.jpg		414,34;410,61;563,111;567,83		
train_plates/000000003093.jpg		534,398;534,415;623,416;623,398		
train_plates/000000527388.jpg		82,220;82,245;213,250;213,224		
train_plates/000000003103.jpg		191,206;192,227;295,208;293,188		
train_plates/000000003109.jpg		353,331;351,350;444,365;447,345		
train_plates/000000044209.jpg		160,273;160,303;297,296;297,266		
train_plates/000000265256.jpg		236,360;236,381;336,388;337,366		
train_plates/000000003118.jpg		337,608;339,630;450,615;447,593		
train_plates/000000527407.jpg				
train_plates/000000265267.jpg		273,101;275,127;402,114;399,88		
train_plates/000000003124.jpg		81,53;81,84;237,88;236,56		
train_plates/000000227059.jpg		362,294;360,311;463,343;466,326		
train_plates/000000265273.jpg		276,264;276,283;368,285;367,265		
train_plates/000000265274.jpg		147,342;146,368;307,362;308,336		
train_plates/000000003131.jpg		19,317;17,334;108,341;110,323		
train_plates/000000265279.jpg		188,120;188,138;276,143;277,124		
train_plates/000000190645.jpg		302,74;299,98;416,100;420,76		
train_plates/000000003145.jpg		116,404;118,424;221,410;219,391		
train_plates/000000265292.jpg		476,119;476,150;626,150;626,119		
train_plates/000000003149.jpg		157,326;155,344;244,366;246,347		
train_plates/000000265297.jpg		81,264;82,286;192,267;190,246		
train_plates/000000527445.jpg		24,65;21,93;160,112;163,83		
train_plates/000000527446.jpg		70,335;70,358;191,366;191,343		
train_plates/000000527447.jpg		292,198;292,215;372,223;373,205		
train_plates/000000218980.jpg		65,342;64,357;136,361;137,345		
train_plates/000000527453.jpg		161,35;161,62;319,50;320,23		
train_plates/000000265313.jpg		9,76;12,103;174,101;170,74		
train_plates/000000349267.jpg		324,435;326,453;426,442;423,425		
train_plates/000000306363.jpg		158,284;159,303;255,294;253,275		
train_plates/000000265316.jpg		261,21;263,33;333,18;331,7		
train_plates/000000262673.jpg		110,158;114,190;279,181;275,150		
train_plates/000000527464.jpg				
train_plates/000000044220.jpg		332,81;328,105;458,129;462,105		
train_plates/000000003178.jpg		22,144;23,156;94,158;92,146		
train_plates/000000497661.jpg		303,432;303,446;371,458;372,443		
train_plates/000000527468.jpg		65,393;67,405;138,404;135,392		
train_plates/000000265327.jpg		237,179;236,208;389,204;391,175		
train_plates/000000265329.jpg		73,115;71,134;163,151;166,132		
train_plates/000000265331.jpg				
train_plates/000000527476.jpg		178,135;178,157;312,159;312,136		
train_plates/000000527477.jpg		329,124;329,156;486,160;486,127		
train_plates/000000481129.jpg		257,161;257,178;357,183;357,166		
train_plates/000000527480.jpg		133,182;131,204;255,229;257,206		
train_plates/000000524820.jpg		356,144;357,159;432,144;431,130		
train_plates/000000003197.jpg		235,49;233,67;337,62;340,45		
train_plates/000000527486.jpg		79,124;79,144;176,144;177,124		
train_plates/000000265344.jpg				
train_plates/000000350059.jpg		536,197;536,218;636,220;637,198		
train_plates/000000527492.jpg		164,469;164,485;256,470;255,454		
train_plates/000000527493.jpg				
train_plates/000000003209.jpg		75,444;79,473;223,460;219,431		
train_plates/000000265355.jpg		282,356;282,374;381,378;381,360		
train_plates/000000265356.jpg		221,260;221,284;336,282;335,258		
train_plates/000000527501.jpg				
train_plates/000000527504.jpg		447,401;447,425;578,415;578,391		
train_plates/000000265361.jpg		37,422;35,438;123,466;126,450		
train_plates/000000527506.jpg		214,282;212,298;302,293;305,277		
train_plates/000000003219.jpg		459,309;457,328;573,329;576,309		
train_plates/000000003220.jpg		256,9;258,43;419,37;417,3		
train_plates/000000527509.jpg		354,155;353,169;422,181;424,167		
train_plates/000000527510.jpg		417,449;418,476;549,464;548,437		
train_plates/000000003224.jpg		162,340;159,365;275,381;278,356		
train_plates/000000568516.jpg		124,303;123,320;228,326;230,308		
train_plates/000000265372.jpg		42,344;42,359;118,361;118,346		
train_plates/000000265374.jpg		270,543;270,570;402,565;401,538		
train_plates/000000527520.jpg		189,115;188,138;298,150;300,126		
train_plates/000000003236.jpg		248,98;251,121;364,104;360,81		
train_plates/000000265382.jpg		387,229;387,249;489,239;488,220		
train_plates/000000527529.jpg		106,148;106,171;229,186;229,163		
train_plates/000000003242.jpg		318,185;319,200;393,198;392,184		
train_plates/000000003244.jpg		242,223;243,240;345,222;344,206		
train_plates/000000527533.jpg		266,164;267,181;365,166;363,150		
train_plates/000000454018.jpg		112,91;114,113;229,111;226,89		
train_plates/000000527535.jpg		277,363;277,382;379,382;379,363		
train_plates/000000003249.jpg		389,190;388,209;487,225;489,206		
train_plates/000000000542.jpg		63,302;63,318;150,326;149,309		
train_plates/000000265398.jpg		60,276;60,300;208,311;209,287		
train_plates/000000157231.jpg		439,186;437,210;551,225;554,201		
train_plates/000000003259.jpg		146,100;147,126;274,118;272,92		
train_plates/000000265407.jpg		106,178;102,212;264,233;268,198		
train_plates/000000003264.jpg		146,136;147,165;287,159;286,131		
train_plates/000000527554.jpg		38,172;39,198;172,201;170,174		
train_plates/000000265412.jpg		281,104;283,121;371,112;369,95		
train_plates/000000527558.jpg		441,238;443,268;593,275;591,244		
train_plates/000000527562.jpg		363,79;363,98;457,99;458,80		
train_plates/000000003276.jpg		263,440;264,453;336,446;334,433		
train_plates/000000524834.jpg		8,553;6,583;157,574;160,544		
train_plates/000000527571.jpg		56,267;55,295;190,296;192,268		
train_plates/000000527573.jpg		15,214;18,240;144,237;141,212		
train_plates/000000003286.jpg		174,87;173,110;290,124;292,100		
train_plates/000000087929.jpg		77,189;78,212;195,211;194,189		
train_plates/000000265432.jpg		404,240;403,263;537,265;538,242		
train_plates/000000265433.jpg				
train_plates/000000527578.jpg		424,142;422,164;526,170;528,148		
train_plates/000000527580.jpg		456,15;456,31;536,36;537,19		
train_plates/000000003293.jpg		218,353;220,370;317,357;315,341		
train_plates/000000527584.jpg		290,185;292,208;427,171;424,149		
train_plates/000000265444.jpg		187,121;183,147;321,164;325,138		
train_plates/000000265446.jpg		294,334;295,347;372,341;370,328		
train_plates/000000265447.jpg		171,270;172,285;246,284;245,270		
train_plates/000000265449.jpg		521,385;521,399;597,404;597,389		
train_plates/000000265453.jpg		272,27;272,56;427,54;428,26		
train_plates/000000003310.jpg		149,438;148,455;234,461;235,443		
train_plates/000000527599.jpg		499,444;498,462;582,477;584,459		
train_plates/000000003314.jpg		218,323;217,346;331,337;333,314		
train_plates/000000527603.jpg		206,187;204,219;359,236;361,203		
train_plates/000000265462.jpg		236,175;235,194;325,208;326,189		
train_plates/000000265464.jpg		245,107;249,130;386,119;382,96		
train_plates/000000003321.jpg				
train_plates/000000314356.jpg		144,152;142,171;250,197;252,177		
train_plates/000000003326.jpg		499,368;496,386;596,390;599,371		
train_plates/000000527615.jpg		221,379;223,403;340,394;337,370		
train_plates/000000265472.jpg		164,302;163,319;246,329;248,311		
train_plates/000000288169.jpg		129,205;128,229;251,220;252,196		
train_plates/000000527618.jpg		350,396;349,412;425,424;427,407		
train_plates/000000003335.jpg		363,473;364,490;457,467;456,451		
train_plates/000000527624.jpg		86,213;88,234;196,226;193,206		
train_plates/000000527628.jpg				
train_plates/000000003342.jpg		383,72;383,84;459,77;460,66		
train_plates/000000527631.jpg		526,172;528,188;627,175;625,160		
train_plates/000000265490.jpg		39,459;39,486;189,488;188,460		
train_plates/000000003348.jpg		258,67;255,100;411,114;415,80		
train_plates/000000527637.jpg		248,0;245,21;377,48;381,26		
train_plates/000000527640.jpg		187,211;188,242;338,235;337,205		
train_plates/000000003353.jpg		50,394;50,425;205,402;204,371		
train_plates/000000527643.jpg		374,296;377,329;535,316;531,283		
train_plates/000000527644.jpg		368,213;364,243;508,266;513,235		
train_plates/000000306394.jpg				
train_plates/000000265503.jpg		309,227;306,258;464,274;468,243		
train_plates/000000003361.jpg		127,219;127,234;203,236;203,220		
train_plates/000000265506.jpg		28,171;31,200;176,179;172,150		
train_plates/000000306395.jpg		118,102;120,132;274,115;271,85		
train_plates/000000003365.jpg		208,158;205,187;356,188;359,159		
train_plates/000000003366.jpg		153,143;150,172;288,183;291,154		
train_plates/000000527656.jpg		312,190;313,207;397,199;395,182		
train_plates/000000265513.jpg		262,137;264,162;395,162;393,137		
train_plates/000000527660.jpg		508,37;508,60;620,58;619,35		
train_plates/000000003375.jpg		517,64;515,85;614,100;616,78		
train_plates/000000003378.jpg		17,527;17,541;88,544;88,529		
train_plates/000000558771.jpg				
train_plates/000000003382.jpg		203,305;203,333;335,338;335,310		
train_plates/000000541313.jpg		58,206;55,227;178,227;181,206		
train_plates/000000003386.jpg		123,153;123,170;206,184;206,167		
train_plates/000000087403.jpg		27,279;26,299;142,310;143,290		
train_plates/000000265532.jpg		13,98;17,127;169,101;164,72		
train_plates/000000003389.jpg		49,251;48,276;164,287;166,261		
train_plates/000000265536.jpg		386,333;386,353;490,345;489,326		
train_plates/000000003398.jpg		27,191;25,207;127,216;130,199		
train_plates/000000265544.jpg		473,321;476,351;628,346;625,316		
train_plates/000000527689.jpg		3,33;5,55;133,38;130,16		
train_plates/000000265547.jpg		290,276;290,295;402,290;401,272		
train_plates/000000265550.jpg		288,94;290,125;440,113;438,82		
train_plates/000000265552.jpg		502,67;504,90;633,97;630,73		
train_plates/000000265553.jpg		330,606;332,624;440,607;438,589		
train_plates/000000003412.jpg		3,499;3,532;160,531;160,499		
train_plates/000000265566.jpg		372,36;372,65;521,58;520,30		
train_plates/000000044261.jpg		71,497;73,525;213,521;211,493		
train_plates/000000003425.jpg		53,318;53,336;141,338;141,320		
train_plates/000000527717.jpg		191,265;192,296;345,291;344,260		
train_plates/000000265574.jpg		361,112;358,136;485,153;488,128		
train_plates/000000003432.jpg		438,294;440,319;565,316;563,292		
train_plates/000000265579.jpg		38,437;36,457;137,474;139,454		
train_plates/000000527728.jpg		316,241;316,260;411,264;411,244		
train_plates/000000003442.jpg		132,375;133,390;209,388;207,374		
train_plates/000000527733.jpg		116,127;114,154;248,155;251,128		
train_plates/000000265594.jpg		409,300;407,322;517,316;519,295		
train_plates/000000265596.jpg		425,355;421,378;561,413;566,390		
train_plates/000000265597.jpg		56,583;56,615;215,596;215,564		
train_plates/000000035031.jpg		47,84;47,114;190,128;190,97		
train_plates/000000003457.jpg		205,208;205,228;327,214;327,195		
train_plates/000000527748.jpg		158,391;158,417;277,408;277,383		
train_plates/000000003461.jpg		344,103;341,128;482,128;485,103		
train_plates/000000527751.jpg		145,247;148,268;275,254;272,234		
train_plates/000000003464.jpg				
train_plates/000000003466.jpg		265,295;264,312;346,319;348,301		
train_plates/000000265611.jpg		415,136;414,164;549,171;550,142		
train_plates/000000265612.jpg		316,242;317,260;413,265;411,247		
train_plates/000000524866.jpg		4,20;5,41;112,43;110,22		
train_plates/000000527759.jpg		401,35;403,65;542,58;540,28		
train_plates/000000003474.jpg		3,254;4,277;124,285;123,261		
train_plates/000000265619.jpg				
train_plates/000000265622.jpg		113,51;110,70;216,93;220,74		
train_plates/000000003480.jpg				
train_plates/000000003481.jpg		118,69;121,98;260,82;256,53		
train_plates/000000003483.jpg		391,420;394,444;509,432;506,408		
train_plates/000000265628.jpg		259,358;258,374;342,370;343,355		
train_plates/000000265629.jpg		340,50;341,82;509,73;507,42		
train_plates/000000265631.jpg		14,100;11,132;166,151;170,118		
train_plates/000000003488.jpg		236,128;235,144;329,150;331,133		
train_plates/000000265635.jpg				
train_plates/000000265636.jpg		96,445;98,470;229,467;226,443		
train_plates/000000527783.jpg		365,184;365,206;475,211;475,188		
train_plates/000000527785.jpg		192,158;192,184;349,183;348,157		
train_plates/000000527786.jpg		7,365;5,384;101,395;104,376		
train_plates/000000265645.jpg		338,305;336,323;446,309;448,291		
train_plates/000000265646.jpg		15,159;13,186;143,198;145,170		
train_plates/000000527791.jpg		362,170;361,197;502,193;503,166		
train_plates/000000265648.jpg				
train_plates/000000527796.jpg		225,308;225,337;361,342;361,312		
train_plates/000000003511.jpg		175,233;175,260;309,273;309,245		
train_plates/000000003514.jpg		125,20;126,35;209,24;208,10		
train_plates/000000003517.jpg		459,267;460,296;604,291;603,262		
train_plates/000000003518.jpg				
train_plates/000000265663.jpg		86,155;88,178;209,156;206,133		
train_plates/000000003521.jpg		40,237;40,251;116,240;116,226		
train_plates/000000268876.jpg		317,58;317,81;431,79;430,56		
train_plates/000000527816.jpg		77,6;77,39;236,37;236,4		
train_plates/000000139782.jpg		481,279;481,296;573,301;573,283		
train_plates/000000003532.jpg		453,55;456,80;591,59;587,34		
train_plates/000000265677.jpg		199,58;197,89;344,88;346,57		
train_plates/000000527822.jpg		491,52;491,78;620,71;620,46		
train_plates/000000003538.jpg		34,330;32,351;162,379;165,357		
train_plates/000000527828.jpg		275,188;275,207;388,226;387,207		
train_plates/000000527829.jpg		108,365;105,396;261,415;264,383		
train_plates/000000175353.jpg		258,621;259,634;331,625;329,612		
train_plates/000000527832.jpg		320,291;318,311;443,316;445,296		
train_plates/000000527834.jpg		394,86;397,116;544,102;540,72		
train_plates/000000527845.jpg		167,31;169,53;287,43;285,21		
train_plates/000000131665.jpg		472,29;471,48;571,50;573,30		
train_plates/000000265707.jpg		222,226;224,246;327,240;324,220		
train_plates/000000265708.jpg		406,441;404,460;511,470;514,451		
train_plates/000000265709.jpg		285,243;286,262;396,253;394,235		
train_plates/000000265713.jpg				
train_plates/000000527858.jpg		406,375;403,398;529,415;532,392		
train_plates/000000265715.jpg		280,403;279,426;392,430;393,406		
train_plates/000000265719.jpg		412,273;411,301;546,311;547,282		
train_plates/000000527865.jpg		230,315;231,328;309,312;307,299		
train_plates/000000527866.jpg		159,120;159,143;296,147;295,123		
train_plates/000000003579.jpg		547,374;547,389;617,392;617,376		
train_plates/000000003580.jpg		54,156;55,187;206,181;205,150		
train_plates/000000265725.jpg		260,431;261,448;348,442;346,426		
train_plates/000000174700.jpg		547,432;548,449;631,444;629,428		
train_plates/000000527879.jpg		228,317;230,330;309,316;307,303		
train_plates/000000265737.jpg		153,341;152,364;268,366;270,342		
train_plates/000000000599.jpg		305,295;302,321;427,334;430,307		
train_plates/000000527885.jpg		194,53;196,80;356,40;353,13		
train_plates/000000265742.jpg		447,245;447,270;574,263;573,239		
train_plates/000000527887.jpg		488,163;485,192;621,203;624,173		
train_plates/000000265744.jpg		216,104;214,129;340,120;342,96		
train_plates/000000265745.jpg		202,327;202,348;306,351;306,330		
train_plates/000000527891.jpg				
train_plates/000000265748.jpg		59,284;60,299;152,286;150,271		
train_plates/000000003613.jpg		129,321;126,349;269,340;272,313		
train_plates/000000527906.jpg		259,486;259,512;418,520;417,493		
train_plates/000000527907.jpg				
train_plates/000000527908.jpg		71,233;70,251;156,262;158,243		
train_plates/000000265766.jpg				
train_plates/000000003623.jpg		69,135;73,160;228,120;224,96		
train_plates/000000265771.jpg		62,312;59,344;214,359;218,327		
train_plates/000000003628.jpg				
train_plates/000000265773.jpg				
train_plates/000000527922.jpg		233,151;231,182;381,205;383,174		
train_plates/000000003640.jpg		4,557;3,584;131,594;132,567		
train_plates/000000265789.jpg				
train_plates/000000527935.jpg		383,370;381,397;511,408;513,380		
train_plates/000000527937.jpg		330,68;328,89;445,115;447,94		
train_plates/000000265796.jpg		243,24;241,53;408,67;411,38		
train_plates/000000265810.jpg		129,408;128,442;288,450;289,415		
train_plates/000000265815.jpg		203,278;201,298;294,306;297,286		
train_plates/000000265819.jpg		337,225;335,253;477,253;480,225		
train_plates/000000265822.jpg		458,332;460,360;596,351;594,323		
train_plates/000000527972.jpg		86,569;87,584;159,573;158,558		
train_plates/000000003685.jpg		478,300;480,318;566,312;564,294		
train_plates/000000265831.jpg		378,317;378,336;467,333;468,315		
train_plates/000000265833.jpg		291,20;290,41;412,59;413,38		
train_plates/000000003690.jpg		158,13;158,31;248,36;249,18		
train_plates/000000527979.jpg		244,583;243,611;406,618;408,589		
train_plates/000000003692.jpg		94,113;91,142;254,170;258,141		
train_plates/000000003693.jpg		118,101;117,121;227,120;229,101		
train_plates/000000003694.jpg		38,117;39,151;198,153;196,119		
train_plates/000000265839.jpg				
train_plates/000000265840.jpg				
train_plates/000000265843.jpg		137,133;136,157;258,149;260,125		
train_plates/000000003703.jpg		42,299;39,329;192,348;195,318		
train_plates/000000047161.jpg		447,158;447,188;599,178;600,148		
train_plates/000000527994.jpg		371,275;373,295;481,284;479,264		
train_plates/000000265851.jpg				
train_plates/000000003713.jpg		361,350;365,381;521,350;516,319		
train_plates/000000003716.jpg		243,406;242,422;320,424;321,407		
train_plates/000000528006.jpg		437,413;437,427;509,427;509,413		
train_plates/000000528011.jpg		321,220;318,241;436,261;440,239		
train_plates/000000003729.jpg		411,174;408,196;514,211;517,188		
train_plates/000000528018.jpg		331,432;332,450;421,436;419,419		
train_plates/000000265879.jpg		66,90;66,102;135,110;135,98		
train_plates/000000003737.jpg		221,241;218,266;338,281;341,256		
train_plates/000000528030.jpg		301,47;301,66;390,64;390,46		
train_plates/000000528033.jpg		340,54;342,78;461,76;458,52		
train_plates/000000265895.jpg		18,74;21,97;158,76;155,53		
train_plates/000000265896.jpg		260,399;263,426;395,419;391,392		
train_plates/000000262770.jpg		160,551;160,566;235,573;236,558		
train_plates/000000528046.jpg				
train_plates/000000528047.jpg		13,451;11,474;128,485;130,462		
train_plates/000000528049.jpg		137,148;137,176;291,173;292,146		
train_plates/000000265908.jpg				
train_plates/000000003770.jpg				
train_plates/000000265915.jpg		99,200;99,220;208,237;207,217		
train_plates/000000528062.jpg		388,353;388,374;497,360;497,340		
train_plates/000000003779.jpg		170,343;167,368;300,406;304,380		
train_plates/000000528069.jpg		142,313;144,333;239,327;237,307		
train_plates/000000003782.jpg		310,193;310,216;424,217;424,194		
train_plates/000000528071.jpg		352,84;352,101;443,108;443,91		
train_plates/000000003786.jpg		512,218;514,241;622,223;620,201		
train_plates/000000528076.jpg		35,149;32,169;156,197;160,177		
train_plates/000000003789.jpg		133,67;129,94;275,117;280,90		
train_plates/000000265934.jpg		267,166;267,194;407,188;407,160		
train_plates/000000528080.jpg		15,220;15,237;99,237;98,220		
train_plates/000000003794.jpg		169,414;169,429;261,423;262,408		
train_plates/000000528084.jpg		247,302;249,331;383,327;381,299		
train_plates/000000003799.jpg		44,247;45,264;127,259;126,242		
train_plates/000000528091.jpg		63,252;63,282;214,295;214,265		
train_plates/000000265950.jpg		224,236;225,260;364,233;363,209		
train_plates/000000528097.jpg		3,502;0,530;128,548;132,520		
train_plates/000000528098.jpg		147,7;146,29;256,37;258,15		
train_plates/000000003812.jpg		185,198;188,223;344,218;340,193		
train_plates/000000265957.jpg		64,223;60,252;212,280;216,251		
train_plates/000000265964.jpg		446,61;444,82;548,96;551,75		
train_plates/000000265971.jpg		120,375;121,391;201,386;200,370		
train_plates/000000528116.jpg		74,353;71,380;197,404;201,376		
train_plates/000000528117.jpg		221,335;219,361;373,368;375,341		
train_plates/000000528119.jpg		131,472;129,495;261,504;264,481		
train_plates/000000003832.jpg		286,273;283,305;439,337;443,305		
train_plates/000000265980.jpg		251,431;251,457;377,450;377,425		
train_plates/000000003837.jpg		303,21;306,50;444,36;441,8		
train_plates/000000265982.jpg		213,96;211,124;346,134;348,105		
train_plates/000000528127.jpg		86,548;88,566;178,555;176,537		
train_plates/000000528129.jpg		94,262;95,290;230,287;229,259		
train_plates/000000528130.jpg		58,112;58,125;129,122;128,110		
train_plates/000000528131.jpg		147,51;147,68;235,72;235,55		
train_plates/000000524929.jpg		137,539;136,552;206,548;207,536		
train_plates/000000350167.jpg		28,201;25,232;181,260;185,229		
train_plates/000000131714.jpg		44,185;42,215;199,228;201,198		
train_plates/000000528142.jpg				
train_plates/000000266001.jpg				
train_plates/000000528147.jpg		338,141;336,172;483,187;485,155		
train_plates/000000528148.jpg		281,510;282,536;416,533;414,507		
train_plates/000000003862.jpg		241,87;239,107;339,120;341,100		
train_plates/000000528151.jpg		448,457;447,485;585,491;586,462		
train_plates/000000003865.jpg		78,157;80,178;182,156;179,135		
train_plates/000000528154.jpg		138,231;137,256;259,265;261,240		
train_plates/000000003867.jpg		210,261;210,289;348,276;348,248		
train_plates/000000528157.jpg		326,161;327,179;425,179;423,161		
train_plates/000000003870.jpg		477,449;477,464;548,472;549,456		
